date,state,district,pincode,demo_age_5_17,demo_age_17_
01-09-2025,Maharashtra,Sangli,415301,0,14
01-09-2025,Maharashtra,Sangli,415305,0,8
01-09-2025,Maharashtra,Sangli,415306,1,7
01-09-2025,Maharashtra,Sangli,415401,0,5
01-09-2025,Maharashtra,Sangli,416305,0,5
01-09-2025,Maharashtra,Sangli,416316,0,1
01-09-2025,Maharashtra,Sangli,416415,0,2
01-09-2025,Maharashtra,Sangli,416436,0,3
01-09-2025,Maharashtra,Satara,412802,0,3
01-09-2025,Maharashtra,Satara,415004,0,1
01-09-2025,Maharashtra,Satara,415010,0,1
01-09-2025,Maharashtra,Satara,415011,0,2
01-09-2025,Maharashtra,Satara,415012,0,1
01-09-2025,Maharashtra,Satara,415106,0,1
01-09-2025,Maharashtra,Satara,415112,0,3
01-09-2025,Maharashtra,Satara,415207,0,1
01-09-2025,Maharashtra,Satara,415521,0,7
01-09-2025,Maharashtra,Sindhudurg,416534,0,1
01-09-2025,Maharashtra,Sindhudurg,416804,0,2
01-09-2025,Maharashtra,Sindhudurg,416810,1,3
01-09-2025,Maharashtra,Solapur,413001,0,21
01-09-2025,Maharashtra,Solapur,413003,2,30
01-09-2025,Maharashtra,Solapur,413112,0,11
01-09-2025,Maharashtra,Solapur,413206,2,1
01-09-2025,Maharashtra,Solapur,413250,0,1
01-09-2025,Maharashtra,Solapur,413255,2,3
01-09-2025,Maharashtra,Solapur,413303,2,2
01-09-2025,Maharashtra,Solapur,413306,1,20
01-09-2025,Maharashtra,Solapur,413319,1,16
01-09-2025,Maharashtra,Solapur,413324,0,10
01-09-2025,Maharashtra,Thane,400606,5,23
01-09-2025,Maharashtra,Thane,400607,4,23
01-09-2025,Maharashtra,Thane,400610,0,6
01-09-2025,Maharashtra,Thane,400708,10,37
01-09-2025,Maharashtra,Thane,401101,1,20
01-09-2025,Maharashtra,Thane,401102,0,2
01-09-2025,Maharashtra,Thane,401103,0,4
01-09-2025,Maharashtra,Thane,401106,2,9
01-09-2025,Maharashtra,Thane,401207,0,1
01-09-2025,Maharashtra,Thane,401208,0,12
01-09-2025,Maharashtra,Thane,401302,0,1
01-09-2025,Maharashtra,Thane,401502,0,1
01-09-2025,Maharashtra,Thane,401504,0,1
01-09-2025,Maharashtra,Thane,401607,0,4
01-09-2025,Maharashtra,Thane,401610,0,2
01-09-2025,Maharashtra,Thane,401701,0,1
01-09-2025,Maharashtra,Thane,421001,0,15
01-09-2025,Maharashtra,Thane,421002,3,29
01-09-2025,Maharashtra,Thane,421101,0,4
01-09-2025,Maharashtra,Thane,421103,1,3
01-09-2025,Maharashtra,Thane,421302,17,188
01-09-2025,Maharashtra,Thane,421502,0,2
01-09-2025,Maharashtra,Thane,421605,3,18
01-09-2025,Maharashtra,Wardha,442101,0,4
01-09-2025,Maharashtra,Wardha,442202,0,7
01-09-2025,Maharashtra,Wardha,442302,1,3
01-09-2025,Maharashtra,Wardha,442307,0,2
01-09-2025,Maharashtra,Washim,444403,1,8
01-09-2025,Maharashtra,Washim,444504,2,3
01-09-2025,Maharashtra,Yavatmal,445110,0,4
01-09-2025,Maharashtra,Yavatmal,445201,0,2
01-09-2025,Maharashtra,Yavatmal,445202,0,4
01-09-2025,Maharashtra,Yavatmal,445305,0,1
01-09-2025,Maharashtra,Yavatmal,445307,0,1
02-09-2025,Maharashtra,Ahmadnagar,413201,6,17
02-09-2025,Maharashtra,Ahmadnagar,413702,0,8
02-09-2025,Maharashtra,Ahmadnagar,413711,1,2
02-09-2025,Maharashtra,Ahmadnagar,413726,0,1
02-09-2025,Maharashtra,Ahmadnagar,413728,1,4
02-09-2025,Maharashtra,Ahmadnagar,413738,0,7
02-09-2025,Maharashtra,Ahmadnagar,414003,0,12
02-09-2025,Maharashtra,Ahmadnagar,414303,0,6
02-09-2025,Maharashtra,Ahmadnagar,414304,1,14
02-09-2025,Maharashtra,Ahmadnagar,414401,1,21
02-09-2025,Maharashtra,Ahmadnagar,414605,0,1
02-09-2025,Maharashtra,Ahmadnagar,422608,1,2
02-09-2025,Maharashtra,Ahmadnagar,422610,0,3
02-09-2025,Maharashtra,Ahmadnagar,423109,0,10
02-09-2025,Maharashtra,Ahmadnagar,423601,5,20
02-09-2025,Maharashtra,Ahmadnagar,423603,1,10
02-09-2025,Maharashtra,Ahmed Nagar,413714,0,4
02-09-2025,Maharashtra,Ahmed Nagar,413736,0,1
02-09-2025,Maharashtra,Ahmed Nagar,414006,0,1
02-09-2025,Maharashtra,Ahmed Nagar,422603,0,2
02-09-2025,Maharashtra,Akola,444002,2,15
02-09-2025,Maharashtra,Akola,444104,0,4
02-09-2025,Maharashtra,Akola,444109,1,4
02-09-2025,Maharashtra,Akola,444311,0,4
02-09-2025,Maharashtra,Akola,444405,3,2
02-09-2025,Maharashtra,Akola,444407,0,1
02-09-2025,Maharashtra,Amravati,444601,5,45
02-09-2025,Maharashtra,Amravati,444604,2,5
02-09-2025,Maharashtra,Amravati,444606,0,11
02-09-2025,Maharashtra,Amravati,444607,0,6
02-09-2025,Maharashtra,Amravati,444701,0,10
02-09-2025,Maharashtra,Amravati,444702,1,20
02-09-2025,Maharashtra,Amravati,444719,1,12
02-09-2025,Maharashtra,Amravati,444903,2,5
02-09-2025,Maharashtra,Amravati,444905,0,21
02-09-2025,Maharashtra,Amravati,444908,0,7
02-09-2025,Maharashtra,Aurangabad,431002,0,8
02-09-2025,Maharashtra,Aurangabad,431009,0,7
02-09-2025,Maharashtra,Aurangabad,431110,1,2
02-09-2025,Maharashtra,Aurangabad,431113,1,8
02-09-2025,Maharashtra,Aurangabad,431117,0,7
02-09-2025,Maharashtra,Aurangabad,431121,0,13
02-09-2025,Maharashtra,Beed,413249,0,9
02-09-2025,Maharashtra,Beed,414208,3,10
02-09-2025,Maharashtra,Beed,431124,3,15
02-09-2025,Maharashtra,Beed,431131,9,49
02-09-2025,Maharashtra,Beed,431517,7,45
02-09-2025,Maharashtra,Beed,431518,0,4
02-09-2025,Maharashtra,Bhandara,441809,0,3
02-09-2025,Maharashtra,Bhandara,441903,0,5
02-09-2025,Maharashtra,Bhandara,441907,0,9
02-09-2025,Maharashtra,Bhandara,441915,5,21
02-09-2025,Maharashtra,Bid,431515,1,3
02-09-2025,Maharashtra,Bid,431530,0,1
02-09-2025,Maharashtra,Buldana,443203,0,2
02-09-2025,Maharashtra,Buldhana,443204,0,9
02-09-2025,Maharashtra,Buldhana,443206,3,7
02-09-2025,Maharashtra,Buldhana,444304,0,2
02-09-2025,Maharashtra,Buldhana,444312,0,7
02-09-2025,Maharashtra,Chandrapur,441205,0,8
02-09-2025,Maharashtra,Chandrapur,441223,1,7
02-09-2025,Maharashtra,Chandrapur,442406,1,3
02-09-2025,Maharashtra,Chandrapur,442903,1,14
02-09-2025,Maharashtra,Chandrapur,442904,0,5
02-09-2025,Maharashtra,Chandrapur,442905,0,18
02-09-2025,Maharashtra,Chhatrapati Sambhajinagar,431008,1,6
02-09-2025,Maharashtra,Chhatrapati Sambhajinagar,431101,0,2
02-09-2025,Maharashtra,Chhatrapati Sambhajinagar,431105,0,3
02-09-2025,Maharashtra,Chhatrapati Sambhajinagar,431113,0,2
02-09-2025,Maharashtra,Chhatrapati Sambhajinagar,431115,0,1
02-09-2025,Maharashtra,Dharashiv,413509,0,2
02-09-2025,Maharashtra,Dharashiv,413608,0,1
02-09-2025,Maharashtra,Dhule,424304,5,25
02-09-2025,Maharashtra,Gadchiroli,442504,2,23
02-09-2025,Maharashtra,Gadchiroli,442605,2,16
02-09-2025,Maharashtra,Gadchiroli,442710,1,6
02-09-2025,Maharashtra,Gondia,441701,0,2
02-09-2025,Maharashtra,Gondiya,441912,0,1
02-09-2025,Maharashtra,Gondiya *,441601,0,5
02-09-2025,Maharashtra,Gondiya *,441801,0,2
02-09-2025,Maharashtra,Hingoli,431703,0,11
02-09-2025,Maharashtra,Jalgaon,424101,8,44
02-09-2025,Maharashtra,Jalgaon,424102,1,8
02-09-2025,Maharashtra,Jalgaon,424201,3,28
02-09-2025,Maharashtra,Jalgaon,425003,2,9
02-09-2025,Maharashtra,Jalgaon,425203,0,2
02-09-2025,Maharashtra,Jalgaon,425306,2,18
02-09-2025,Maharashtra,Jalgaon,425308,0,1
02-09-2025,Maharashtra,Jalgaon,425309,1,3
02-09-2025,Maharashtra,Jalgaon,425401,1,17
02-09-2025,Maharashtra,Jalgaon,425420,1,3
02-09-2025,Maharashtra,Jalgaon,425501,0,3
02-09-2025,Maharashtra,Jalgaon,425524,0,2
02-09-2025,Maharashtra,Jalna,431132,0,8
02-09-2025,Maharashtra,Jalna,431135,1,1
02-09-2025,Maharashtra,Jalna,431203,4,79
02-09-2025,Maharashtra,Jalna,431204,2,28
02-09-2025,Maharashtra,Jalna,431205,0,6
02-09-2025,Maharashtra,Jalna,431211,0,13
02-09-2025,Maharashtra,Jalna,431213,2,31
02-09-2025,Maharashtra,Jalna,431504,6,15
02-09-2025,Maharashtra,Kolhapur,416013,0,2
02-09-2025,Maharashtra,Kolhapur,416203,0,1
02-09-2025,Maharashtra,Kolhapur,416209,1,3
02-09-2025,Maharashtra,Kolhapur,416221,0,2
02-09-2025,Maharashtra,Kolhapur,416235,0,2
02-09-2025,Maharashtra,Kolhapur,416509,0,1
02-09-2025,Maharashtra,Kolhapur,416552,0,3
02-09-2025,Maharashtra,Latur,413511,3,17
02-09-2025,Maharashtra,Latur,413516,1,10
02-09-2025,Maharashtra,Latur,413517,6,58
02-09-2025,Maharashtra,Latur,413519,2,23
02-09-2025,Maharashtra,Latur,413521,3,12
02-09-2025,Maharashtra,Latur,413522,0,8
02-09-2025,Maharashtra,Latur,413527,0,10
02-09-2025,Maharashtra,Latur,413607,1,7
02-09-2025,Maharashtra,Latur,431522,2,6
02-09-2025,Maharashtra,Mumbai,400001,0,3
02-09-2025,Maharashtra,Mumbai,400006,0,3
02-09-2025,Maharashtra,Mumbai,400012,0,7
02-09-2025,Maharashtra,Mumbai,400015,0,7
02-09-2025,Maharashtra,Mumbai,400017,2,9
02-09-2025,Maharashtra,Mumbai,400025,0,4
02-09-2025,Maharashtra,Mumbai,400029,1,0
02-09-2025,Maharashtra,Mumbai,400033,1,3
02-09-2025,Maharashtra,Mumbai,400037,2,29
02-09-2025,Maharashtra,Mumbai,400043,1,20
02-09-2025,Maharashtra,Mumbai,400053,0,11
02-09-2025,Maharashtra,Mumbai,400054,0,11
02-09-2025,Maharashtra,Mumbai,400061,0,1
02-09-2025,Maharashtra,Mumbai,400064,1,10
02-09-2025,Maharashtra,Mumbai,400068,1,15
02-09-2025,Maharashtra,Mumbai,400071,0,9
02-09-2025,Maharashtra,Mumbai,400078,1,16
02-09-2025,Maharashtra,Mumbai,400080,0,9
02-09-2025,Maharashtra,Mumbai,400091,0,4
02-09-2025,Maharashtra,Mumbai,400094,0,4
02-09-2025,Maharashtra,Mumbai,400095,5,19
02-09-2025,Maharashtra,Mumbai,400099,0,9
02-09-2025,Maharashtra,Mumbai,401210,0,1
02-09-2025,Maharashtra,Mumbai City,400017,2,27
02-09-2025,Maharashtra,Mumbai City,400020,0,1
02-09-2025,Maharashtra,Mumbai City,400022,0,15
02-09-2025,Maharashtra,Mumbai City,400028,2,4
02-09-2025,Maharashtra,Mumbai City,400078,0,1
02-09-2025,Maharashtra,Mumbai Suburban,400029,0,7
02-09-2025,Maharashtra,Mumbai Suburban,400042,2,4
02-09-2025,Maharashtra,Mumbai Suburban,400043,3,40
02-09-2025,Maharashtra,Mumbai Suburban,400050,0,11
02-09-2025,Maharashtra,Mumbai Suburban,400052,0,5
02-09-2025,Maharashtra,Mumbai Suburban,400054,1,12
02-09-2025,Maharashtra,Mumbai Suburban,400056,0,18
02-09-2025,Maharashtra,Mumbai Suburban,400065,2,16
02-09-2025,Maharashtra,Mumbai Suburban,400066,0,17
02-09-2025,Maharashtra,Mumbai Suburban,400075,2,10
02-09-2025,Maharashtra,Mumbai Suburban,400077,1,6
02-09-2025,Maharashtra,Mumbai Suburban,400081,1,11
02-09-2025,Maharashtra,Mumbai Suburban,400083,0,5
02-09-2025,Maharashtra,Mumbai Suburban,400086,0,13
02-09-2025,Maharashtra,Mumbai Suburban,400092,1,19
02-09-2025,Maharashtra,Mumbai Suburban,400095,6,37
02-09-2025,Maharashtra,Nagpur,440004,0,5
02-09-2025,Maharashtra,Nagpur,440005,1,2
02-09-2025,Maharashtra,Nagpur,440006,0,5
02-09-2025,Maharashtra,Nagpur,440027,0,15
02-09-2025,Maharashtra,Nagpur,441001,0,3
02-09-2025,Maharashtra,Nagpur,441109,0,3
02-09-2025,Maharashtra,Nagpur,441110,0,16
02-09-2025,Maharashtra,Nagpur,441111,0,11
02-09-2025,Maharashtra,Nagpur,441201,0,5
02-09-2025,Maharashtra,Nagpur,441210,1,8
02-09-2025,Maharashtra,Nagpur,441301,0,4
02-09-2025,Maharashtra,Nagpur,441501,1,18
02-09-2025,Maharashtra,Nanded,431606,0,1
02-09-2025,Maharashtra,Nanded,431710,1,10
02-09-2025,Maharashtra,Nanded,431714,2,18
02-09-2025,Maharashtra,Nanded,431718,0,1
02-09-2025,Maharashtra,Nanded,431722,0,3
02-09-2025,Maharashtra,Nanded,431809,1,11
02-09-2025,Maharashtra,Nandurbar,425413,2,11
02-09-2025,Maharashtra,Nandurbar,425452,2,12
02-09-2025,Maharashtra,Nashik,422004,0,10
02-09-2025,Maharashtra,Nashik,422005,0,4
02-09-2025,Maharashtra,Nashik,422008,0,14
02-09-2025,Maharashtra,Nashik,422011,0,6
02-09-2025,Maharashtra,Nashik,422101,6,39
02-09-2025,Maharashtra,Nashik,422102,1,6
02-09-2025,Maharashtra,Nashik,422113,0,1
02-09-2025,Maharashtra,Nashik,422202,1,16
02-09-2025,Maharashtra,Nashik,422207,0,4
02-09-2025,Maharashtra,Nashik,422209,4,22
02-09-2025,Maharashtra,Nashik,422215,1,9
02-09-2025,Maharashtra,Nashik,423101,0,20
02-09-2025,Maharashtra,Nashik,423204,1,5
02-09-2025,Maharashtra,Nashik,423213,2,7
02-09-2025,Maharashtra,Nashik,423501,4,20
02-09-2025,Maharashtra,Osmanabad,413501,3,22
02-09-2025,Maharashtra,Osmanabad,413503,0,12
02-09-2025,Maharashtra,Osmanabad,413525,1,8
02-09-2025,Maharashtra,Osmanabad,413602,1,4
02-09-2025,Maharashtra,Osmanabad,413604,2,18
02-09-2025,Maharashtra,Osmanabad,413623,0,3
02-09-2025,Maharashtra,Palghar,401103,1,1
02-09-2025,Maharashtra,Palghar,401203,3,18
02-09-2025,Maharashtra,Palghar,401301,0,2
02-09-2025,Maharashtra,Palghar,401303,6,37
02-09-2025,Maharashtra,Palghar,401504,0,2
02-09-2025,Maharashtra,Palghar,401506,0,2
02-09-2025,Maharashtra,Palghar,401601,0,2
02-09-2025,Maharashtra,Palghar,401701,1,3
02-09-2025,Maharashtra,Palghar,421312,1,1
02-09-2025,Maharashtra,Parbhani,431508,2,7
02-09-2025,Maharashtra,Parbhani,431540,1,14
02-09-2025,Maharashtra,Pune,410504,3,24
02-09-2025,Maharashtra,Pune,410507,2,14
02-09-2025,Maharashtra,Pune,411001,1,44
02-09-2025,Maharashtra,Pune,411004,0,9
02-09-2025,Maharashtra,Pune,411007,1,9
02-09-2025,Maharashtra,Pune,411015,5,31
02-09-2025,Maharashtra,Pune,411016,0,12
02-09-2025,Maharashtra,Pune,411023,1,11
02-09-2025,Maharashtra,Pune,411026,1,7
02-09-2025,Maharashtra,Pune,411030,4,15
02-09-2025,Maharashtra,Pune,411034,1,3
02-09-2025,Maharashtra,Pune,411037,1,35
02-09-2025,Maharashtra,Pune,411040,0,14
02-09-2025,Maharashtra,Pune,411058,6,9
02-09-2025,Maharashtra,Pune,412104,0,1
02-09-2025,Maharashtra,Pune,412109,2,11
02-09-2025,Maharashtra,Pune,412204,1,5
02-09-2025,Maharashtra,Pune,412209,3,3
02-09-2025,Maharashtra,Pune,412210,0,19
02-09-2025,Maharashtra,Pune,412306,0,9
02-09-2025,Maharashtra,Pune,412311,1,0
02-09-2025,Maharashtra,Pune,412402,0,1
02-09-2025,Maharashtra,Pune,413103,0,2
02-09-2025,Maharashtra,Pune,413114,2,18
02-09-2025,Maharashtra,Pune,413116,1,3
02-09-2025,Maharashtra,Pune,413211,0,1
02-09-2025,Maharashtra,Pune,413802,0,4
02-09-2025,Maharashtra,Raigad,402104,0,2
02-09-2025,Maharashtra,Raigad,410206,3,36
02-09-2025,Maharashtra,Raigad,410208,0,15
02-09-2025,Maharashtra,Raigad,410221,0,8
02-09-2025,Maharashtra,Raigarh,402103,1,3
02-09-2025,Maharashtra,Raigarh,402105,0,3
02-09-2025,Maharashtra,Raigarh,402106,0,5
02-09-2025,Maharashtra,Raigarh,402309,0,1
02-09-2025,Maharashtra,Raigarh,402402,1,4
02-09-2025,Maharashtra,Raigarh,410208,1,12
02-09-2025,Maharashtra,Raigarh,410209,0,1
02-09-2025,Maharashtra,Raigarh(MH),400001,0,1
02-09-2025,Maharashtra,Ratnagiri,415214,0,2
02-09-2025,Maharashtra,Ratnagiri,415612,1,9
02-09-2025,Maharashtra,Ratnagiri,415613,0,1
02-09-2025,Maharashtra,Ratnagiri,415621,0,1
02-09-2025,Maharashtra,Ratnagiri,415639,0,4
02-09-2025,Maharashtra,Ratnagiri,415702,0,1
02-09-2025,Maharashtra,Ratnagiri,415712,0,3
02-09-2025,Maharashtra,Ratnagiri,415729,0,2
02-09-2025,Maharashtra,Sangli,415305,0,6
02-09-2025,Maharashtra,Sangli,415307,1,2
02-09-2025,Maharashtra,Sangli,415404,0,4
02-09-2025,Maharashtra,Sangli,415412,0,2
02-09-2025,Maharashtra,Sangli,415413,0,2
02-09-2025,Maharashtra,Sangli,416311,0,2
02-09-2025,Maharashtra,Sangli,416404,5,24
02-09-2025,Maharashtra,Sangli,416406,0,1
02-09-2025,Maharashtra,Sangli,416410,5,34
02-09-2025,Maharashtra,Sangli,416411,0,1
02-09-2025,Maharashtra,Sangli,416419,0,1
02-09-2025,Maharashtra,Satara,415004,0,8
02-09-2025,Maharashtra,Satara,415011,1,11
02-09-2025,Maharashtra,Satara,415015,0,16
02-09-2025,Maharashtra,Satara,415020,0,5
02-09-2025,Maharashtra,Satara,415107,0,2
02-09-2025,Maharashtra,Satara,415111,0,3
02-09-2025,Maharashtra,Satara,415112,1,3
02-09-2025,Maharashtra,Satara,415116,1,1
02-09-2025,Maharashtra,Satara,415124,0,13
02-09-2025,Maharashtra,Satara,415502,0,6
02-09-2025,Maharashtra,Satara,415507,1,1
02-09-2025,Maharashtra,Satara,415513,0,2
02-09-2025,Maharashtra,Satara,415523,2,41
02-09-2025,Maharashtra,Satara,415528,0,4
02-09-2025,Maharashtra,Sindhudurg,416510,1,12
02-09-2025,Maharashtra,Sindhudurg,416512,0,5
02-09-2025,Maharashtra,Sindhudurg,416514,0,2
02-09-2025,Maharashtra,Sindhudurg,416611,0,3
02-09-2025,Maharashtra,Sindhudurg,416614,0,1
02-09-2025,Maharashtra,Sindhudurg,416620,0,1
02-09-2025,Maharashtra,Sindhudurg,416628,0,2
02-09-2025,Maharashtra,Solapur,413004,1,9
02-09-2025,Maharashtra,Solapur,413005,0,26
02-09-2025,Maharashtra,Solapur,413118,0,1
02-09-2025,Maharashtra,Solapur,413203,4,37
02-09-2025,Maharashtra,Solapur,413208,3,10
02-09-2025,Maharashtra,Solapur,413210,2,1
02-09-2025,Maharashtra,Solapur,413220,0,5
02-09-2025,Maharashtra,Solapur,413222,0,7
02-09-2025,Maharashtra,Solapur,413227,0,7
02-09-2025,Maharashtra,Solapur,413307,0,14
02-09-2025,Maharashtra,Solapur,413308,0,3
02-09-2025,Maharashtra,Solapur,413309,0,10
02-09-2025,Maharashtra,Solapur,413324,2,6
02-09-2025,Maharashtra,Solapur,413404,3,13
02-09-2025,Maharashtra,Solapur,413410,0,3
02-09-2025,Maharashtra,Thane,400608,0,7
02-09-2025,Maharashtra,Thane,400614,2,13
02-09-2025,Maharashtra,Thane,400615,4,17
02-09-2025,Maharashtra,Thane,401101,3,22
02-09-2025,Maharashtra,Thane,401107,10,104
02-09-2025,Maharashtra,Thane,401601,0,2
02-09-2025,Maharashtra,Thane,401603,0,8
02-09-2025,Maharashtra,Thane,401605,2,9
02-09-2025,Maharashtra,Thane,421002,6,31
02-09-2025,Maharashtra,Thane,421102,2,13
02-09-2025,Maharashtra,Thane,421103,0,4
02-09-2025,Maharashtra,Thane,421301,2,69
02-09-2025,Maharashtra,Thane,421401,1,7
02-09-2025,Maharashtra,Wardha,442101,0,12
02-09-2025,Maharashtra,Wardha,442202,0,14
02-09-2025,Maharashtra,Wardha,442302,1,6
02-09-2025,Maharashtra,Washim,444404,1,22
02-09-2025,Maharashtra,Washim,444505,2,42
02-09-2025,Maharashtra,Yavatmal,445001,0,25
02-09-2025,Maharashtra,Yavatmal,445109,0,4
02-09-2025,Maharashtra,Yavatmal,445204,1,28
02-09-2025,Maharashtra,Yavatmal,445215,1,22
02-09-2025,Maharashtra,Yavatmal,445402,1,16
03-09-2025,Maharashtra,Ahmadnagar,413704,0,6
03-09-2025,Maharashtra,Ahmadnagar,413711,2,2
03-09-2025,Maharashtra,Ahmadnagar,413712,0,1
03-09-2025,Maharashtra,Ahmadnagar,413713,0,1
03-09-2025,Maharashtra,Ahmadnagar,413717,1,3
03-09-2025,Maharashtra,Ahmadnagar,413718,0,7
03-09-2025,Maharashtra,Ahmadnagar,413720,1,2
03-09-2025,Maharashtra,Ahmadnagar,413737,1,2
03-09-2025,Maharashtra,Ahmadnagar,413738,1,4
03-09-2025,Maharashtra,Ahmadnagar,414001,5,26
03-09-2025,Maharashtra,Ahmadnagar,414003,0,13
03-09-2025,Maharashtra,Ahmadnagar,414111,1,10
03-09-2025,Maharashtra,Ahmadnagar,414113,2,6
03-09-2025,Maharashtra,Ahmadnagar,414307,2,3
03-09-2025,Maharashtra,Ahmadnagar,414501,0,7
03-09-2025,Maharashtra,Ahmadnagar,414603,12,23
03-09-2025,Maharashtra,Ahmadnagar,414604,0,10
03-09-2025,Maharashtra,Ahmadnagar,422611,1,3
03-09-2025,Maharashtra,Ahmadnagar,422620,0,6
03-09-2025,Maharashtra,Ahmadnagar,422622,0,7
03-09-2025,Maharashtra,Ahmadnagar,423603,1,4
03-09-2025,Maharashtra,Ahmadnagar,423604,0,1
03-09-2025,Maharashtra,Ahmed Nagar,413719,0,1
03-09-2025,Maharashtra,Ahmed Nagar,422603,0,1
03-09-2025,Maharashtra,Akola,444106,2,1
03-09-2025,Maharashtra,Akola,444107,0,7
03-09-2025,Maharashtra,Akola,444401,0,8
03-09-2025,Maharashtra,Akola,444405,0,1
03-09-2025,Maharashtra,Akola,444502,0,2
03-09-2025,Maharashtra,Amravati,444601,5,25
03-09-2025,Maharashtra,Amravati,444706,1,4
03-09-2025,Maharashtra,Amravati,444719,0,4
03-09-2025,Maharashtra,Amravati,444723,1,3
03-09-2025,Maharashtra,Amravati,444728,0,1
03-09-2025,Maharashtra,Amravati,444905,1,22
03-09-2025,Maharashtra,Amravati,444908,0,8
03-09-2025,Maharashtra,Aurangabad,431001,16,98
03-09-2025,Maharashtra,Aurangabad,431002,0,7
03-09-2025,Maharashtra,Aurangabad,431005,1,7
03-09-2025,Maharashtra,Aurangabad,431109,0,1
03-09-2025,Maharashtra,Aurangabad,431112,4,53
03-09-2025,Maharashtra,Aurangabad,431115,1,0
03-09-2025,Maharashtra,Aurangabad,431117,1,8
03-09-2025,Maharashtra,Aurangabad,431121,0,13
03-09-2025,Maharashtra,Aurangabad,431132,0,2
03-09-2025,Maharashtra,Aurangabad,431134,0,11
03-09-2025,Maharashtra,Aurangabad,431147,1,6
03-09-2025,Maharashtra,Aurangabad,431148,0,5
03-09-2025,Maharashtra,Beed,414202,3,18
03-09-2025,Maharashtra,Beed,414203,1,18
03-09-2025,Maharashtra,Beed,431125,0,6
03-09-2025,Maharashtra,Beed,431128,1,4
03-09-2025,Maharashtra,Beed,431129,3,11
03-09-2025,Maharashtra,Beed,431142,0,2
03-09-2025,Maharashtra,Beed,431519,0,4
03-09-2025,Maharashtra,Bhandara,441809,2,11
03-09-2025,Maharashtra,Bhandara,441910,0,13
03-09-2025,Maharashtra,Bid,414202,0,1
03-09-2025,Maharashtra,Bid,431127,0,2
03-09-2025,Maharashtra,Bid,431517,0,4
03-09-2025,Maharashtra,Buldana,443206,0,1
03-09-2025,Maharashtra,Buldana,443301,0,7
03-09-2025,Maharashtra,Buldana,443302,0,4
03-09-2025,Maharashtra,Buldhana,443001,3,27
03-09-2025,Maharashtra,Buldhana,443103,5,12
03-09-2025,Maharashtra,Buldhana,443301,4,26
03-09-2025,Maharashtra,Buldhana,443302,1,13
03-09-2025,Maharashtra,Buldhana,443304,1,12
03-09-2025,Maharashtra,Buldhana,443401,0,3
03-09-2025,Maharashtra,Buldhana,444501,0,1
03-09-2025,Maharashtra,Chandrapur,441205,1,10
03-09-2025,Maharashtra,Chandrapur,441215,0,3
03-09-2025,Maharashtra,Chandrapur,441221,0,5
03-09-2025,Maharashtra,Chandrapur,441228,1,4
03-09-2025,Maharashtra,Chatrapati Sambhaji Nagar,431001,3,28
03-09-2025,Maharashtra,Chhatrapati Sambhajinagar,431102,0,5
03-09-2025,Maharashtra,Chhatrapati Sambhajinagar,431111,0,2
03-09-2025,Maharashtra,Chhatrapati Sambhajinagar,431112,1,6
03-09-2025,Maharashtra,Chhatrapati Sambhajinagar,431116,1,3
03-09-2025,Maharashtra,Chhatrapati Sambhajinagar,431148,0,1
03-09-2025,Maharashtra,Dharashiv,413501,2,12
03-09-2025,Maharashtra,Dharashiv,413508,0,1
03-09-2025,Maharashtra,Dharashiv,413509,0,1
03-09-2025,Maharashtra,Dharashiv,413602,0,1
03-09-2025,Maharashtra,Dhule,424302,0,6
03-09-2025,Maharashtra,Dhule,424306,4,23
03-09-2025,Maharashtra,Dhule,425421,0,9
03-09-2025,Maharashtra,Dhule,425428,0,10
03-09-2025,Maharashtra,Gadchiroli,441207,0,7
03-09-2025,Maharashtra,Gadchiroli,442504,0,21
03-09-2025,Maharashtra,Gadchiroli,442606,0,9
03-09-2025,Maharashtra,Hingoli,431509,0,2
03-09-2025,Maharashtra,Jalgaon,424104,0,12
03-09-2025,Maharashtra,Jalgaon,424105,1,13
03-09-2025,Maharashtra,Jalgaon,424107,0,8
03-09-2025,Maharashtra,Jalgaon,425002,2,28
03-09-2025,Maharashtra,Jalgaon,425101,1,2
03-09-2025,Maharashtra,Jalgaon,425109,2,18
03-09-2025,Maharashtra,Jalgaon,425113,1,1
03-09-2025,Maharashtra,Jalgaon,425304,0,3
03-09-2025,Maharashtra,Jalgaon,425306,2,16
03-09-2025,Maharashtra,Jalgaon,425311,1,11
03-09-2025,Maharashtra,Jalgaon,425402,0,3
03-09-2025,Maharashtra,Jalgaon,425505,0,1
03-09-2025,Maharashtra,Jalgaon,425506,0,1
03-09-2025,Maharashtra,Jalna,431134,0,5
03-09-2025,Maharashtra,Jalna,431202,1,24
03-09-2025,Maharashtra,Kolhapur,416005,0,15
03-09-2025,Maharashtra,Kolhapur,416011,0,1
03-09-2025,Maharashtra,Kolhapur,416012,1,19
03-09-2025,Maharashtra,Kolhapur,416101,1,12
03-09-2025,Maharashtra,Kolhapur,416105,1,1
03-09-2025,Maharashtra,Kolhapur,416109,0,3
03-09-2025,Maharashtra,Kolhapur,416110,0,2
03-09-2025,Maharashtra,Kolhapur,416113,0,3
03-09-2025,Maharashtra,Kolhapur,416116,0,4
03-09-2025,Maharashtra,Kolhapur,416121,1,5
03-09-2025,Maharashtra,Kolhapur,416122,0,2
03-09-2025,Maharashtra,Kolhapur,416205,4,13
03-09-2025,Maharashtra,Kolhapur,416208,0,7
