date,state,district,pincode,bio_age_5_17,bio_age_17_
01-04-2025,Maharashtra,Kolhapur,416108,29,23
01-04-2025,Maharashtra,Thane,421503,568,1148
01-04-2025,Maharashtra,Raigarh,402201,145,275
01-04-2025,Maharashtra,Wardha,442201,149,368
01-04-2025,Maharashtra,Ratnagiri,415726,15,36
01-04-2025,Maharashtra,Pune,411013,112,151
01-04-2025,Maharashtra,Amravati,444704,156,521
01-04-2025,Maharashtra,Bhandara,441912,195,418
01-04-2025,Maharashtra,Kolhapur,416234,216,129
01-04-2025,Maharashtra,Aurangabad,431003,144,274
01-04-2025,Maharashtra,Amravati,444908,147,427
01-04-2025,Maharashtra,Ahmadnagar,422608,15,38
01-04-2025,Maharashtra,Nashik,423105,339,833
01-04-2025,Maharashtra,Gondiya,441801,263,377
01-04-2025,Maharashtra,Kolhapur,416010,232,253
01-04-2025,Maharashtra,Thane,421403,44,82
01-04-2025,Maharashtra,Ahmadnagar,423605,68,137
01-04-2025,Maharashtra,Nashik,422301,22,52
01-04-2025,Maharashtra,Nashik,423401,307,659
01-04-2025,Maharashtra,Chandrapur,442906,165,694
01-04-2025,Maharashtra,Ratnagiri,415701,17,41
01-04-2025,Maharashtra,Aurangabad,431109,101,401
01-04-2025,Maharashtra,Sangli,415405,83,221
01-04-2025,Maharashtra,Ahmadnagar,413738,53,124
01-04-2025,Maharashtra,Pune,411060,135,158
01-04-2025,Maharashtra,Dhule,424306,476,1650
01-04-2025,Maharashtra,Aurangabad,431102,145,309
01-04-2025,Maharashtra,Ahmadnagar,413717,28,62
01-04-2025,Maharashtra,Sangli,415408,133,424
01-04-2025,Maharashtra,Nagpur,441107,171,430
01-04-2025,Maharashtra,Sindhudurg,416510,183,261
01-04-2025,Maharashtra,Mumbai Suburban,400099,94,76
01-04-2025,Maharashtra,Pune,411031,52,73
01-04-2025,Maharashtra,Dhule,425407,49,250
01-04-2025,Maharashtra,Mumbai,400087,39,92
01-04-2025,Maharashtra,Yavatmal,445304,471,1271
01-04-2025,Maharashtra,Dhule,425405,1068,1598
01-04-2025,Maharashtra,Bhandara,441804,336,691
01-04-2025,Maharashtra,Thane,400610,136,299
01-04-2025,Maharashtra,Ahmadnagar,413728,80,236
01-04-2025,Maharashtra,Pune,410515,65,58
01-04-2025,Maharashtra,Thane,401101,278,732
01-04-2025,Maharashtra,Ahmadnagar,414401,143,292
01-04-2025,Maharashtra,Ratnagiri,415603,21,77
01-04-2025,Maharashtra,Pune,411019,353,435
01-04-2025,Maharashtra,Mumbai Suburban,400093,155,132
01-04-2025,Maharashtra,Satara,415022,74,77
01-04-2025,Maharashtra,Thane,421305,285,577
01-04-2025,Maharashtra,Ratnagiri,415804,130,379
01-04-2025,Maharashtra,Buldhana,443102,74,259
01-04-2025,Maharashtra,Wardha,442304,79,250
01-04-2025,Maharashtra,Nashik,423104,279,569
01-04-2025,Maharashtra,Sangli,415315,52,78
01-04-2025,Maharashtra,Jalna,431121,38,70
01-04-2025,Maharashtra,Mumbai Suburban,400076,64,54
01-04-2025,Maharashtra,Sindhudurg,416610,20,81
01-04-2025,Maharashtra,Aurangabad,423701,284,628
01-04-2025,Maharashtra,Mumbai Suburban,400060,192,183
01-04-2025,Maharashtra,Pune,412218,119,155
01-04-2025,Maharashtra,Hingoli,431510,17,38
01-04-2025,Maharashtra,Nashik,423301,445,1004
01-04-2025,Maharashtra,Sindhudurg,416810,30,77
01-04-2025,Maharashtra,Jalgaon,425505,19,77
01-04-2025,Maharashtra,Raigarh,402304,36,58
01-05-2025,Maharashtra,Chhatrapati Sambhajinagar,431001,54,196
01-05-2025,Maharashtra,Akola,444107,433,1227
01-05-2025,Maharashtra,Thane,400602,111,245
01-05-2025,Maharashtra,Jalgaon,424207,148,322
01-05-2025,Maharashtra,Wardha,442104,225,574
01-05-2025,Maharashtra,Thane,400703,368,439
01-05-2025,Maharashtra,Jalgaon,425107,1024,1881
01-05-2025,Maharashtra,Ahmadnagar,422608,19,56
01-05-2025,Maharashtra,Pune,412209,107,112
01-05-2025,Maharashtra,Nashik,423105,360,882
01-05-2025,Maharashtra,Mumbai,400029,41,122
01-05-2025,Maharashtra,Pune,411002,249,419
01-05-2025,Maharashtra,Nashik,423401,300,632
01-05-2025,Maharashtra,Ratnagiri,415701,32,86
01-05-2025,Maharashtra,Jalgaon,424116,122,491
01-05-2025,Maharashtra,Pune,411034,47,57
01-05-2025,Maharashtra,Aurangabad,431102,69,210
01-05-2025,Maharashtra,Nashik,422209,125,352
01-05-2025,Maharashtra,Aurangabad,431116,155,670
01-05-2025,Maharashtra,Gadchiroli,441209,310,744
01-05-2025,Maharashtra,Jalgaon,425504,117,314
01-05-2025,Maharashtra,Jalgaon,424205,179,411
01-05-2025,Maharashtra,Nashik,422208,326,1255
01-05-2025,Maharashtra,Dhule,424305,269,890
01-05-2025,Maharashtra,Amravati,444810,25,94
01-05-2025,Maharashtra,Raigad,402301,10,75
01-05-2025,Maharashtra,Sangli,416306,46,95
01-05-2025,Maharashtra,Satara,415211,41,76
01-05-2025,Maharashtra,Parbhani,431536,156,505
01-05-2025,Maharashtra,Amravati,444805,149,310
01-05-2025,Maharashtra,Chandrapur,442903,313,1214
01-05-2025,Maharashtra,Hingoli,431702,355,987
01-05-2025,Maharashtra,Ratnagiri,415703,71,104
01-05-2025,Maharashtra,Pune,412405,42,39
01-05-2025,Maharashtra,Ahmadnagar,422604,200,503
01-05-2025,Maharashtra,Pune,412301,328,593
01-05-2025,Maharashtra,Mumbai,400072,426,941
01-05-2025,Maharashtra,Jalgaon,425115,95,145
01-04-2025,Maharashtra,Latur,413522,158,702
01-04-2025,Maharashtra,Washim,444510,112,285
01-04-2025,Maharashtra,Ratnagiri,415616,59,84
01-04-2025,Maharashtra,Jalgaon,425307,53,72
01-04-2025,Maharashtra,Bhandara,441806,45,122
01-04-2025,Maharashtra,Nanded,431711,74,155
01-04-2025,Maharashtra,Pune,411043,198,496
01-04-2025,Maharashtra,Osmanabad,413528,98,217
01-04-2025,Maharashtra,Buldhana,443403,93,456
01-04-2025,Maharashtra,Sangli,416408,57,138
01-04-2025,Maharashtra,Solapur,413210,110,195
01-04-2025,Maharashtra,Satara,415530,15,38
01-04-2025,Maharashtra,Kolhapur,416206,212,120
01-04-2025,Maharashtra,Mumbai City,400031,57,46
01-04-2025,Maharashtra,Yavatmal,445301,248,475
01-04-2025,Maharashtra,Nashik,422008,138,321
01-04-2025,Maharashtra,Kolhapur,416204,142,75
01-04-2025,Maharashtra,Mumbai,400016,104,289
01-04-2025,Maharashtra,Pune,413115,121,128
01-04-2025,Maharashtra,Raigarh,402207,20,37
01-04-2025,Maharashtra,Nagpur,440021,15,15
01-04-2025,Maharashtra,Mumbai,400104,305,647
01-04-2025,Maharashtra,Thane,400614,130,214
01-04-2025,Maharashtra,Beed,414208,73,160
01-04-2025,Maharashtra,Satara,415540,131,163
01-04-2025,Maharashtra,Osmanabad,413506,149,277
01-04-2025,Maharashtra,Satara,415518,49,71
01-04-2025,Maharashtra,Mumbai,400057,67,122
01-04-2025,Maharashtra,Parbhani,431503,743,1123
01-04-2025,Maharashtra,Amravati,444707,107,274
01-04-2025,Maharashtra,Gadchiroli,442605,443,974
01-04-2025,Maharashtra,Jalgaon,425109,294,610
01-04-2025,Maharashtra,Pune,412204,66,68
01-04-2025,Maharashtra,Mumbai City,400018,97,73
01-04-2025,Maharashtra,Palghar,401504,60,45
01-04-2025,Maharashtra,Akola,444501,349,831
01-04-2025,Maharashtra,Mumbai City,400013,74,61
01-04-2025,Maharashtra,Mumbai City,400014,50,30
01-04-2025,Maharashtra,Pune,413103,344,318
01-04-2025,Maharashtra,Solapur,413112,126,181
01-04-2025,Maharashtra,Jalgaon,425308,17,41
01-04-2025,Maharashtra,Nagpur,440018,420,664
01-04-2025,Maharashtra,Solapur,413211,284,314
01-04-2025,Maharashtra,Nashik,423213,89,174
01-04-2025,Maharashtra,Nanded,431809,234,523
01-04-2025,Maharashtra,Sindhudurg,416528,37,37
01-04-2025,Maharashtra,Pune,413130,244,213
01-04-2025,Maharashtra,Nagpur,440002,364,649
01-04-2025,Maharashtra,Pune,413801,281,367
01-04-2025,Maharashtra,Dhule,425404,43,133
01-04-2025,Maharashtra,Mumbai City,400001,20,32
01-04-2025,Maharashtra,Washim,444503,280,807
01-04-2025,Maharashtra,Thane,401208,31,364
01-04-2025,Maharashtra,Jalna,431504,211,660
01-04-2025,Maharashtra,Aurangabad,431150,231,446
01-04-2025,Maharashtra,Buldhana,443303,98,254
01-04-2025,Maharashtra,Jalgaon,425110,247,445
01-04-2025,Maharashtra,Aurangabad,431113,158,367
01-04-2025,Maharashtra,Jalgaon,425401,550,1418
01-04-2025,Maharashtra,Nagpur,440017,482,910
01-04-2025,Maharashtra,Pune,413110,230,99
01-04-2025,Maharashtra,Nanded,431505,60,121
01-04-2025,Maharashtra,Pune,412104,106,195
01-04-2025,Maharashtra,Pune,411017,570,761
01-04-2025,Maharashtra,Kolhapur,416202,246,245
01-04-2025,Maharashtra,Pune,410401,138,234
01-04-2025,Maharashtra,Thane,421302,1225,2733
01-04-2025,Maharashtra,Akola,444104,68,245
01-04-2025,Maharashtra,Kolhapur,416116,404,417
01-04-2025,Maharashtra,Buldana,443001,19,408
01-04-2025,Maharashtra,Aurangabad,431148,41,115
01-04-2025,Maharashtra,Parbhani,431401,1039,1418
01-04-2025,Maharashtra,Ahmadnagar,414002,97,398
01-04-2025,Maharashtra,Jalgaon,425524,70,74
01-04-2025,Maharashtra,Mumbai,400077,76,173
01-04-2025,Maharashtra,Latur,413517,903,1894
01-04-2025,Maharashtra,Nagpur,441214,69,310
01-04-2025,Maharashtra,Mumbai Suburban,400103,46,47
01-04-2025,Maharashtra,Sindhudurg,416516,44,60
01-04-2025,Maharashtra,Gadchiroli,442705,197,541
01-04-2025,Maharashtra,Yavatmal,445205,289,875
01-04-2025,Maharashtra,Nashik,423110,28,47
01-04-2025,Maharashtra,Mumbai,400049,38,121
01-04-2025,Maharashtra,Raigarh,402110,33,118
01-04-2025,Maharashtra,Nagpur,441106,295,1274
01-04-2025,Maharashtra,Satara,415519,140,256
01-04-2025,Maharashtra,Satara,415513,23,68
01-04-2025,Maharashtra,Jalgaon,425302,455,673
01-04-2025,Maharashtra,Sangli,415311,308,574
01-04-2025,Maharashtra,Satara,415507,99,130
01-04-2025,Maharashtra,Amravati,444710,47,138
01-04-2025,Maharashtra,Ahmadnagar,423107,378,538
01-04-2025,Maharashtra,Chandrapur,442503,27,81
01-04-2025,Maharashtra,Mumbai,400076,87,162
01-04-2025,Maharashtra,Chatrapati Sambhaji Nagar,431001,53,262
01-04-2025,Maharashtra,Ahmadnagar,422602,39,117
01-04-2025,Maharashtra,Mumbai Suburban,400077,72,104
01-04-2025,Maharashtra,Pune,411018,293,421
01-04-2025,Maharashtra,Ahmadnagar,414505,51,132
01-04-2025,Maharashtra,Thane,421202,291,526
01-04-2025,Maharashtra,Ratnagiri,415620,68,211
01-04-2025,Maharashtra,Nanded,431803,83,253
01-04-2025,Maharashtra,Ahmadnagar,413708,84,100
01-04-2025,Maharashtra,Mumbai,400102,119,389
01-04-2025,Maharashtra,Buldhana,443301,265,902
01-04-2025,Maharashtra,Thane,401404,17,322
01-04-2025,Maharashtra,Pune,412409,183,305
01-04-2025,Maharashtra,Pune,412410,127,120
01-04-2025,Maharashtra,Yavatmal,445307,42,107
01-04-2025,Maharashtra,Ahmadnagar,413704,36,66
01-04-2025,Maharashtra,Pune,412312,30,48
01-04-2025,Maharashtra,Nagpur,441303,76,178
01-04-2025,Maharashtra,Satara,415501,161,204
01-04-2025,Maharashtra,Ahmadnagar,414604,85,131
01-04-2025,Maharashtra,Palghar,401605,136,139
01-04-2025,Maharashtra,Sindhudurg,416601,47,76
01-04-2025,Maharashtra,Ahmadnagar,414403,151,399
01-04-2025,Maharashtra,Gadchiroli,441208,161,436
01-04-2025,Maharashtra,Ratnagiri,415724,43,79
01-04-2025,Maharashtra,Kolhapur,416003,263,320
01-04-2025,Maharashtra,Mumbai,400015,74,239
01-04-2025,Maharashtra,Gadchiroli,442703,64,157
01-04-2025,Maharashtra,Ratnagiri,416712,44,77
01-04-2025,Maharashtra,Dharashiv,413501,11,34
01-04-2025,Maharashtra,Kolhapur,416007,142,141
01-04-2025,Maharashtra,Pune,411047,104,146
01-04-2025,Maharashtra,Kolhapur,416008,275,268
01-05-2025,Maharashtra,Mumbai City,400078,32,59
01-05-2025,Maharashtra,Ahmadnagar,413713,42,122
01-05-2025,Maharashtra,Jalna,431134,29,86
01-05-2025,Maharashtra,Aurangabad,431001,2437,4942
01-05-2025,Maharashtra,Pune,412306,69,89
01-05-2025,Maharashtra,Chandrapur,441205,122,357
01-05-2025,Maharashtra,Gadchiroli,442709,103,304
01-05-2025,Maharashtra,Solapur,413317,170,385
01-05-2025,Maharashtra,Beed,414202,213,383
01-05-2025,Maharashtra,Satara,415013,97,178
01-05-2025,Maharashtra,Raigarh,402404,16,40
01-05-2025,Maharashtra,Nashik,423303,97,201
01-05-2025,Maharashtra,Mumbai Suburban,400056,50,31
01-05-2025,Maharashtra,Mumbai,400092,242,360
01-05-2025,Maharashtra,Osmanabad,413528,119,281
01-05-2025,Maharashtra,Pune,410513,54,77
01-05-2025,Maharashtra,Solapur,413216,329,721
01-05-2025,Maharashtra,Yavatmal,445207,127,539
01-05-2025,Maharashtra,Sangli,416418,38,92
01-05-2025,Maharashtra,Raigarh,402402,25,37
01-05-2025,Maharashtra,Buldana,444203,14,281
01-05-2025,Maharashtra,Aurangabad,431006,67,70
01-05-2025,Maharashtra,Ratnagiri,415728,11,23
01-05-2025,Maharashtra,Gadchiroli,442703,94,222
01-05-2025,Maharashtra,Mumbai,400027,31,55
01-05-2025,Maharashtra,Dharashiv,413501,12,44
01-05-2025,Maharashtra,Latur,413520,529,2302
01-05-2025,Maharashtra,Hingoli,431512,757,1267
01-05-2025,Maharashtra,Dhule,424302,168,462
01-05-2025,Maharashtra,Wardha,442106,74,292
01-05-2025,Maharashtra,Bhandara,441805,73,251
01-05-2025,Maharashtra,Jalgaon,425302,469,714
01-05-2025,Maharashtra,Solapur,413107,111,150
01-05-2025,Maharashtra,Mumbai,400058,160,375
01-05-2025,Maharashtra,Buldhana,443304,61,187
01-05-2025,Maharashtra,Sangli,416305,17,46
01-05-2025,Maharashtra,Sindhudurg,416620,11,10
01-05-2025,Maharashtra,Nashik,423203,1552,2952
01-05-2025,Maharashtra,Kolhapur,416216,249,274
01-05-2025,Maharashtra,Jalna,431502,40,85
01-05-2025,Maharashtra,Yavatmal,445204,726,2149
01-05-2025,Maharashtra,Raigarh,402403,56,90
01-05-2025,Maharashtra,Solapur,413210,69,164
01-05-2025,Maharashtra,Solapur,413206,46,60
01-05-2025,Maharashtra,Buldhana,443403,150,460
01-05-2025,Maharashtra,Sindhudurg,416524,13,26
01-05-2025,Maharashtra,Chandrapur,442907,435,1271
01-05-2025,Maharashtra,Ahmadnagar,414606,19,49
01-05-2025,Maharashtra,Chandrapur,442916,89,360
01-05-2025,Maharashtra,Mumbai,400104,348,657
01-05-2025,Maharashtra,Parbhani,431540,144,417
01-05-2025,Maharashtra,Beed,414208,84,182
01-05-2025,Maharashtra,Mumbai Suburban,400068,229,261
01-05-2025,Maharashtra,Ratnagiri,415711,55,140
01-05-2025,Maharashtra,Parbhani,431503,601,1395
01-05-2025,Maharashtra,Raigarh,410202,48,63
01-05-2025,Maharashtra,Jalgaon,425109,246,819
01-05-2025,Maharashtra,Akola,444117,32,140
01-05-2025,Maharashtra,Mumbai,400059,157,353
01-06-2025,Maharashtra,Kolhapur,416202,119,226
01-06-2025,Maharashtra,Akola,444503,19,70
01-06-2025,Maharashtra,Buldhana,443101,505,695
01-06-2025,Maharashtra,Nashik,422214,18,18
01-06-2025,Maharashtra,Jalgaon,425304,110,243
01-06-2025,Maharashtra,Jalgaon,424106,260,862
01-06-2025,Maharashtra,Nashik,422104,73,100
01-06-2025,Maharashtra,Ahmadnagar,413204,81,208
01-06-2025,Maharashtra,Chandrapur,441205,126,412
01-06-2025,Maharashtra,Yavatmal,445216,29,79
01-06-2025,Maharashtra,Yavatmal,445109,101,363
01-06-2025,Maharashtra,Ahmadnagar,413708,65,110
01-06-2025,Maharashtra,Raigarh,402401,211,146
01-06-2025,Maharashtra,Satara,415503,64,122
01-06-2025,Maharashtra,Osmanabad,413525,227,466
01-06-2025,Maharashtra,Sangli,416422,13,26
01-06-2025,Maharashtra,Akola,444405,131,289
01-06-2025,Maharashtra,Mumbai,400019,74,217
01-06-2025,Maharashtra,Gadchiroli,441217,227,399
01-06-2025,Maharashtra,Solapur,413308,81,96
01-06-2025,Maharashtra,Thane,421506,10,21
01-06-2025,Maharashtra,Satara,415538,84,144
01-06-2025,Maharashtra,Kolhapur,416119,118,104
01-06-2025,Maharashtra,Osmanabad,413510,45,105
01-06-2025,Maharashtra,Pune,413133,57,67
01-06-2025,Maharashtra,Buldhana,443403,166,455
01-06-2025,Maharashtra,Aurangabad,431132,80,187
01-06-2025,Maharashtra,Satara,415536,31,36
01-06-2025,Maharashtra,Jalgaon,425524,72,109
01-06-2025,Maharashtra,Sangli,416408,105,134
01-06-2025,Maharashtra,Ahmadnagar,412210,12,18
01-06-2025,Maharashtra,Sindhudurg,416518,11,46
01-06-2025,Maharashtra,Satara,415104,42,87
01-06-2025,Maharashtra,Mumbai,400050,141,496
01-06-2025,Maharashtra,Ratnagiri,415208,38,93
01-06-2025,Maharashtra,Ahmed Nagar,422604,10,22
01-05-2025,Maharashtra,Nagpur,441104,207,685
01-05-2025,Maharashtra,Palghar,401201,193,111
01-05-2025,Maharashtra,Akola,444311,111,448
01-05-2025,Maharashtra,Sangli,415412,39,81
01-05-2025,Maharashtra,Sangli,416416,789,1235
01-05-2025,Maharashtra,Pune,410515,80,77
01-05-2025,Maharashtra,Parbhani,431402,432,1098
01-05-2025,Maharashtra,Thane,401101,387,777
01-05-2025,Maharashtra,Bhandara,441906,150,430
01-05-2025,Maharashtra,Ahmadnagar,422610,143,408
01-05-2025,Maharashtra,Ratnagiri,415626,17,22
01-05-2025,Maharashtra,Raigarh,402202,76,84
01-05-2025,Maharashtra,Mumbai Suburban,400089,87,90
01-05-2025,Maharashtra,Pune,411045,165,198
01-05-2025,Maharashtra,Mumbai Suburban,400043,900,731
01-05-2025,Maharashtra,Nashik,423102,242,428
01-05-2025,Maharashtra,Dhule,424304,708,2084
01-05-2025,Maharashtra,Beed,413207,95,272
01-05-2025,Maharashtra,Pune,412104,100,179
01-05-2025,Maharashtra,Chandrapur,441222,179,495
01-05-2025,Maharashtra,Latur,413530,139,1208
01-05-2025,Maharashtra,Satara,415102,58,66
01-05-2025,Maharashtra,Chandrapur,442507,17,41
01-05-2025,Maharashtra,Ahmadnagar,422622,135,286
01-05-2025,Maharashtra,Kolhapur,416117,13,64
01-05-2025,Maharashtra,Nashik,422606,104,181
01-05-2025,Maharashtra,Pune,412409,210,243
01-05-2025,Maharashtra,Nanded,431604,413,530
01-05-2025,Maharashtra,Jalgaon,424203,75,224
01-05-2025,Maharashtra,Pune,411030,263,341
01-05-2025,Maharashtra,Palghar,401503,56,29
01-05-2025,Maharashtra,Sangli,415411,101,158
01-05-2025,Maharashtra,Mumbai,400055,279,676
01-05-2025,Maharashtra,Washim,444504,243,885
01-05-2025,Maharashtra,Nanded,431801,319,1032
01-05-2025,Maharashtra,Thane,421302,1681,3300
01-05-2025,Maharashtra,Ahmadnagar,414002,82,318
01-05-2025,Maharashtra,Pune,412213,101,263
01-05-2025,Maharashtra,Pune,411057,317,367
01-05-2025,Maharashtra,Ratnagiri,415607,22,51
01-05-2025,Maharashtra,Thane,401106,146,135
01-05-2025,Maharashtra,Palghar,401208,527,638
01-05-2025,Maharashtra,Ahmadnagar,414003,277,299
01-05-2025,Maharashtra,Parbhani,431516,297,595
01-05-2025,Maharashtra,Dhule,425408,225,628
01-05-2025,Maharashtra,Sangli,416413,190,477
01-05-2025,Maharashtra,Mumbai,400083,250,628
01-05-2025,Maharashtra,Parbhani,431509,605,1780
01-05-2025,Maharashtra,Jalgaon,425102,23,56
01-05-2025,Maharashtra,Amravati,444907,104,280
01-05-2025,Maharashtra,Sangli,416417,14,41
01-05-2025,Maharashtra,Buldana,443001,24,463
01-05-2025,Maharashtra,Solapur,413226,97,201
01-05-2025,Maharashtra,Mumbai,400068,365,897
01-05-2025,Maharashtra,Pune,412411,230,254
01-05-2025,Maharashtra,Pune,410510,27,38
01-05-2025,Maharashtra,Thane,421004,326,540
01-05-2025,Maharashtra,Chandrapur,442902,254,631
01-05-2025,Maharashtra,Latur,413517,873,2032
01-05-2025,Maharashtra,Sangli,415309,44,70
01-05-2025,Maharashtra,Mumbai City,400027,25,11
01-05-2025,Maharashtra,Akola,444006,194,614
01-05-2025,Maharashtra,Mumbai Suburban,400102,177,202
01-06-2025,Maharashtra,Ahmadnagar,422622,124,241
01-06-2025,Maharashtra,Jalgaon,425102,49,69
01-06-2025,Maharashtra,Solapur,413403,60,136
01-06-2025,Maharashtra,Latur,413514,250,664
01-06-2025,Maharashtra,Thane,401403,10,254
01-06-2025,Maharashtra,Ratnagiri,415603,35,86
01-06-2025,Maharashtra,Amravati,444901,183,576
01-06-2025,Maharashtra,Chandrapur,442904,113,418
01-06-2025,Maharashtra,Pune,412304,110,109
01-06-2025,Maharashtra,Kolhapur,416234,60,112
01-06-2025,Maharashtra,Beed,431125,228,364
01-06-2025,Maharashtra,Ratnagiri,415615,20,32
01-06-2025,Maharashtra,Parbhani,431510,147,382
01-06-2025,Maharashtra,Pune,411032,57,80
01-06-2025,Maharashtra,Amravati,444903,119,379
01-06-2025,Maharashtra,Beed,414202,297,442
01-06-2025,Maharashtra,Satara,415312,53,80
01-06-2025,Maharashtra,Nanded,431708,610,1641
01-06-2025,Maharashtra,Raigarh,402126,10,17
01-06-2025,Maharashtra,Satara,415523,633,701
01-06-2025,Maharashtra,Sangli,415404,72,142
01-06-2025,Maharashtra,Buldhana,444306,129,296
01-06-2025,Maharashtra,Sangli,415305,166,316
01-06-2025,Maharashtra,Ahmadnagar,413725,99,155
01-06-2025,Maharashtra,Sangli,416315,30,69
01-06-2025,Maharashtra,Nagpur,441210,220,800
01-06-2025,Maharashtra,Sindhudurg,416611,35,110
01-06-2025,Maharashtra,Satara,415115,40,63
01-06-2025,Maharashtra,Sangli,416306,95,131
01-06-2025,Maharashtra,Ratnagiri,415806,41,27
01-06-2025,Maharashtra,Thane,401301,22,67
01-06-2025,Maharashtra,Kolhapur,416527,10,20
01-06-2025,Maharashtra,Beed,431520,10,12
01-06-2025,Maharashtra,Nanded,431741,107,217
01-06-2025,Maharashtra,Sangli,415402,47,49
01-06-2025,Maharashtra,Satara,415108,110,159
01-06-2025,Maharashtra,Ahmadnagar,414601,95,274
01-06-2025,Maharashtra,Washim,444507,190,442
01-06-2025,Maharashtra,Yavatmal,445201,187,697
01-06-2025,Maharashtra,Ahmadnagar,413720,68,96
01-06-2025,Maharashtra,Ahmadnagar,414006,53,107
01-06-2025,Maharashtra,Sindhudurg,416602,126,189
01-06-2025,Maharashtra,Thane,401504,14,60
01-06-2025,Maharashtra,Gondiya,441901,161,280
01-06-2025,Maharashtra,Mumbai,400001,25,71
01-06-2025,Maharashtra,Solapur,413112,153,196
01-06-2025,Maharashtra,Pune,412406,152,148
01-06-2025,Maharashtra,Ahmadnagar,413738,65,124
01-06-2025,Maharashtra,Kolhapur,416146,32,54
01-06-2025,Maharashtra,Satara,415506,217,427
01-06-2025,Maharashtra,Ahmadnagar,413718,72,76
01-06-2025,Maharashtra,Palghar,401503,62,42
01-06-2025,Maharashtra,Thane,401404,22,289
01-06-2025,Maharashtra,Raigarh,402207,23,30
01-06-2025,Maharashtra,Chandrapur,442503,37,154
01-06-2025,Maharashtra,Sindhudurg,416801,42,62
01-05-2025,Maharashtra,Ahmadnagar,414504,10,29
01-05-2025,Maharashtra,Latur,413518,142,483
01-05-2025,Maharashtra,Mumbai Suburban,400069,92,82
01-05-2025,Maharashtra,Sindhudurg,416811,22,36
01-05-2025,Maharashtra,Raigarh,410204,21,42
01-05-2025,Maharashtra,Jalgaon,425508,294,737
01-05-2025,Maharashtra,Palghar,401403,395,411
01-05-2025,Maharashtra,Mumbai,400053,125,268
01-05-2025,Maharashtra,Nashik,422212,154,479
01-05-2025,Maharashtra,Bhandara,441913,71,150
01-05-2025,Maharashtra,Kolhapur,416111,87,127
01-05-2025,Maharashtra,Ahmadnagar,414102,311,725
01-05-2025,Maharashtra,Nanded,431723,126,426
01-05-2025,Maharashtra,Solapur,413213,260,470
01-05-2025,Maharashtra,Osmanabad,413508,172,410
01-05-2025,Maharashtra,Chandrapur,442402,21,103
01-05-2025,Maharashtra,Buldhana,443103,266,530
01-05-2025,Maharashtra,Yavatmal,445105,112,499
01-05-2025,Maharashtra,Aurangabad,431136,372,549
01-05-2025,Maharashtra,Pune,412220,47,37
01-05-2025,Maharashtra,Buldana,443101,30,275
01-05-2025,Maharashtra,Nashik,422011,146,283
01-05-2025,Maharashtra,Mumbai,400003,80,195
01-05-2025,Maharashtra,Pune,411006,261,359
01-05-2025,Maharashtra,Kolhapur,416008,217,247
01-05-2025,Maharashtra,Satara,415111,193,274
